file,path,heuristic,status,runtime_sec,decisions,conflicts,learned_clauses,propagations
uf20-0172.cnf,C:\Users\Alkizar\Downloads\uf20-91\uf20-0172.cnf,baseline,SAT,0.020437,22,19,19,174
uf20-0172.cnf,C:\Users\Alkizar\Downloads\uf20-91\uf20-0172.cnf,vsids,SAT,0.013592,12,10,10,96
uf20-0173.cnf,C:\Users\Alkizar\Downloads\uf20-91\uf20-0173.cnf,baseline,SAT,0.004267,3,1,1,33
uf20-0173.cnf,C:\Users\Alkizar\Downloads\uf20-91\uf20-0173.cnf,vsids,SAT,0.006407,5,2,2,36
uf20-0174.cnf,C:\Users\Alkizar\Downloads\uf20-91\uf20-0174.cnf,baseline,SAT,0.0145,13,11,11,102
uf20-0174.cnf,C:\Users\Alkizar\Downloads\uf20-91\uf20-0174.cnf,vsids,SAT,0.005551,7,1,1,22
uf20-0175.cnf,C:\Users\Alkizar\Downloads\uf20-91\uf20-0175.cnf,baseline,SAT,0.01352,15,8,8,68
uf20-0175.cnf,C:\Users\Alkizar\Downloads\uf20-91\uf20-0175.cnf,vsids,SAT,0.022068,22,16,16,151
uf20-0176.cnf,C:\Users\Alkizar\Downloads\uf20-91\uf20-0176.cnf,baseline,SAT,0.01163,12,8,8,105
uf20-0176.cnf,C:\Users\Alkizar\Downloads\uf20-91\uf20-0176.cnf,vsids,SAT,0.006286,7,4,4,58
uf20-0177.cnf,C:\Users\Alkizar\Downloads\uf20-91\uf20-0177.cnf,baseline,SAT,0.021253,23,15,15,159
uf20-0177.cnf,C:\Users\Alkizar\Downloads\uf20-91\uf20-0177.cnf,vsids,SAT,0.013675,14,5,5,53
uf20-0178.cnf,C:\Users\Alkizar\Downloads\uf20-91\uf20-0178.cnf,baseline,SAT,0.006246,7,3,3,32
uf20-0178.cnf,C:\Users\Alkizar\Downloads\uf20-91\uf20-0178.cnf,vsids,SAT,0.004039,8,2,2,23
uf20-0179.cnf,C:\Users\Alkizar\Downloads\uf20-91\uf20-0179.cnf,baseline,SAT,0.008034,10,4,4,52
uf20-0179.cnf,C:\Users\Alkizar\Downloads\uf20-91\uf20-0179.cnf,vsids,SAT,0.007357,7,2,2,34
uf20-018.cnf,C:\Users\Alkizar\Downloads\uf20-91\uf20-018.cnf,baseline,SAT,0.020041,21,17,17,160
uf20-018.cnf,C:\Users\Alkizar\Downloads\uf20-91\uf20-018.cnf,vsids,SAT,0.009397,12,6,6,57
uf20-0180.cnf,C:\Users\Alkizar\Downloads\uf20-91\uf20-0180.cnf,baseline,SAT,0.01519,12,9,9,99
uf20-0180.cnf,C:\Users\Alkizar\Downloads\uf20-91\uf20-0180.cnf,vsids,SAT,0.00496,6,2,2,34
uf20-0181.cnf,C:\Users\Alkizar\Downloads\uf20-91\uf20-0181.cnf,baseline,SAT,0.00696,7,2,2,25
uf20-0181.cnf,C:\Users\Alkizar\Downloads\uf20-91\uf20-0181.cnf,vsids,SAT,0.015002,15,9,9,87
uf20-0182.cnf,C:\Users\Alkizar\Downloads\uf20-91\uf20-0182.cnf,baseline,SAT,0.00812,10,3,3,28
uf20-0182.cnf,C:\Users\Alkizar\Downloads\uf20-91\uf20-0182.cnf,vsids,SAT,0.014013,14,13,13,104
uf20-0183.cnf,C:\Users\Alkizar\Downloads\uf20-91\uf20-0183.cnf,baseline,SAT,0.003671,3,1,1,29
uf20-0183.cnf,C:\Users\Alkizar\Downloads\uf20-91\uf20-0183.cnf,vsids,SAT,0.003499,4,1,1,22
uf20-0184.cnf,C:\Users\Alkizar\Downloads\uf20-91\uf20-0184.cnf,baseline,SAT,0.006588,9,2,2,30
uf20-0184.cnf,C:\Users\Alkizar\Downloads\uf20-91\uf20-0184.cnf,vsids,SAT,0.007349,8,5,5,63
uf20-0185.cnf,C:\Users\Alkizar\Downloads\uf20-91\uf20-0185.cnf,baseline,SAT,0.01007,9,5,5,63
uf20-0185.cnf,C:\Users\Alkizar\Downloads\uf20-91\uf20-0185.cnf,vsids,SAT,0.021308,20,17,17,163
uf20-0186.cnf,C:\Users\Alkizar\Downloads\uf20-91\uf20-0186.cnf,baseline,SAT,0.016877,16,12,12,107
uf20-0186.cnf,C:\Users\Alkizar\Downloads\uf20-91\uf20-0186.cnf,vsids,SAT,0.027134,25,17,17,170
uf20-0187.cnf,C:\Users\Alkizar\Downloads\uf20-91\uf20-0187.cnf,baseline,SAT,0.007139,8,2,2,33
uf20-0187.cnf,C:\Users\Alkizar\Downloads\uf20-91\uf20-0187.cnf,vsids,SAT,0.011327,13,6,6,66
uf20-0188.cnf,C:\Users\Alkizar\Downloads\uf20-91\uf20-0188.cnf,baseline,SAT,0.007058,9,3,3,32
uf20-0188.cnf,C:\Users\Alkizar\Downloads\uf20-91\uf20-0188.cnf,vsids,SAT,0.027916,25,20,20,203
uf20-0189.cnf,C:\Users\Alkizar\Downloads\uf20-91\uf20-0189.cnf,baseline,SAT,0.00682,6,3,3,40
uf20-0189.cnf,C:\Users\Alkizar\Downloads\uf20-91\uf20-0189.cnf,vsids,SAT,0.004275,5,2,2,34
uf20-019.cnf,C:\Users\Alkizar\Downloads\uf20-91\uf20-019.cnf,baseline,SAT,0.00604,6,2,2,41
uf20-019.cnf,C:\Users\Alkizar\Downloads\uf20-91\uf20-019.cnf,vsids,SAT,0.018849,19,16,16,172
uf20-0190.cnf,C:\Users\Alkizar\Downloads\uf20-91\uf20-0190.cnf,baseline,SAT,0.018029,18,9,9,90
uf20-0190.cnf,C:\Users\Alkizar\Downloads\uf20-91\uf20-0190.cnf,vsids,SAT,0.011365,16,5,5,48
uf20-0191.cnf,C:\Users\Alkizar\Downloads\uf20-91\uf20-0191.cnf,baseline,SAT,0.007681,11,6,6,59
uf20-0191.cnf,C:\Users\Alkizar\Downloads\uf20-91\uf20-0191.cnf,vsids,SAT,0.017484,15,13,13,100
