file,path,heuristic,status,runtime_sec,decisions,conflicts,learned_clauses,propagations
flat100-20.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-20.cnf,baseline,SAT,56.201724,312,151,151,13025
flat100-20.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-20.cnf,vsids,SAT,31.036247,246,97,97,8168
flat100-21.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-21.cnf,baseline,SAT,8.59987,70,23,23,2253
flat100-21.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-21.cnf,vsids,TIMEOUT,60.001104,415,207,207,16420
flat100-22.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-22.cnf,baseline,SAT,25.233408,177,76,76,6523
flat100-22.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-22.cnf,vsids,SAT,5.922504,43,11,11,1038
flat100-23.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-23.cnf,baseline,TIMEOUT,60.002053,369,212,212,19229
flat100-23.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-23.cnf,vsids,SAT,23.459504,131,67,67,5361
flat100-24.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-24.cnf,baseline,SAT,21.93669,153,75,75,6511
flat100-24.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-24.cnf,vsids,SAT,38.583951,244,101,101,9504
flat100-25.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-25.cnf,baseline,SAT,40.277189,352,153,153,13075
flat100-25.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-25.cnf,vsids,TIMEOUT,60.005097,383,190,190,17217
flat100-26.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-26.cnf,baseline,TIMEOUT,60.253497,373,197,197,17141
flat100-26.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-26.cnf,vsids,SAT,22.918356,126,65,65,5895
flat100-27.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-27.cnf,baseline,TIMEOUT,60.169599,350,204,204,17815
flat100-27.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-27.cnf,vsids,SAT,15.431689,131,41,41,3702
flat100-28.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-28.cnf,baseline,TIMEOUT,60.034016,378,202,202,17773
flat100-28.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-28.cnf,vsids,SAT,14.863866,98,41,41,3605
flat100-29.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-29.cnf,baseline,TIMEOUT,60.111945,311,182,182,15545
flat100-29.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-29.cnf,vsids,TIMEOUT,60.007369,340,181,181,14847
flat100-3.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-3.cnf,baseline,TIMEOUT,60.006123,436,230,230,20155
flat100-3.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-3.cnf,vsids,SAT,22.614104,142,59,59,5456
flat100-30.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-30.cnf,baseline,TIMEOUT,60.128843,390,208,208,16892
flat100-30.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-30.cnf,vsids,SAT,47.333478,321,168,168,13849
flat100-31.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-31.cnf,baseline,SAT,21.583125,151,61,61,5559
flat100-31.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-31.cnf,vsids,SAT,30.80973,229,85,85,6882
flat100-32.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-32.cnf,baseline,SAT,18.193732,100,52,52,4850
flat100-32.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-32.cnf,vsids,TIMEOUT,60.025609,384,195,195,16969
flat100-33.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-33.cnf,baseline,TIMEOUT,60.098724,468,228,228,16978
flat100-33.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-33.cnf,vsids,SAT,21.324723,163,70,70,5527
flat100-34.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-34.cnf,baseline,TIMEOUT,60.447592,402,199,199,19293
flat100-34.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-34.cnf,vsids,SAT,27.971017,144,67,67,5859
flat100-35.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-35.cnf,baseline,SAT,34.511458,231,113,113,9224
flat100-35.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-35.cnf,vsids,SAT,4.36403,31,1,1,364
flat100-36.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-36.cnf,baseline,SAT,36.08628,292,118,118,10152
flat100-36.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-36.cnf,vsids,SAT,16.012886,147,51,51,4195
flat100-37.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-37.cnf,baseline,SAT,4.407636,31,1,1,386
flat100-37.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-37.cnf,vsids,SAT,39.220869,252,131,131,11654
flat100-38.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-38.cnf,baseline,TIMEOUT,60.038484,358,180,180,16617
flat100-38.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-38.cnf,vsids,TIMEOUT,60.08164,386,220,220,17887
flat100-39.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-39.cnf,baseline,TIMEOUT,60.031476,372,190,190,17216
flat100-39.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-39.cnf,vsids,SAT,19.254542,116,58,58,5289
flat100-4.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-4.cnf,baseline,SAT,13.479389,75,31,31,3026
flat100-4.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-4.cnf,vsids,TIMEOUT,60.514249,414,201,201,18072
flat100-40.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-40.cnf,baseline,TIMEOUT,60.18554,396,205,205,17147
flat100-40.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-40.cnf,vsids,SAT,49.366556,339,170,170,15023
flat100-41.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-41.cnf,baseline,TIMEOUT,60.187485,410,202,202,16580
flat100-41.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-41.cnf,vsids,TIMEOUT,60.018715,368,199,199,16000
flat100-42.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-42.cnf,baseline,TIMEOUT,60.000964,385,204,204,16210
flat100-42.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-42.cnf,vsids,TIMEOUT,60.054049,392,199,199,16410
flat100-43.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-43.cnf,baseline,SAT,22.853188,113,58,58,5833
flat100-43.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-43.cnf,vsids,SAT,37.591743,222,116,116,9994
flat100-44.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-44.cnf,baseline,TIMEOUT,60.052836,445,201,201,16552
flat100-44.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-44.cnf,vsids,SAT,24.303568,210,79,79,7056
flat100-45.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-45.cnf,baseline,TIMEOUT,60.062821,452,230,230,20341
flat100-45.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-45.cnf,vsids,TIMEOUT,60.00268,369,179,179,14439
flat100-46.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-46.cnf,baseline,TIMEOUT,60.208932,435,232,232,18725
flat100-46.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-46.cnf,vsids,TIMEOUT,60.108906,405,217,217,17082
flat100-47.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-47.cnf,baseline,TIMEOUT,60.037655,412,213,213,18048
flat100-47.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-47.cnf,vsids,SAT,15.40605,102,41,41,3888
flat100-48.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-48.cnf,baseline,TIMEOUT,60.108004,380,177,177,14850
flat100-48.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-48.cnf,vsids,TIMEOUT,60.649438,334,178,178,15333
flat100-49.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-49.cnf,baseline,SAT,21.882472,198,83,83,7122
flat100-49.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-49.cnf,vsids,SAT,41.366157,280,138,138,11068
flat100-5.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-5.cnf,baseline,TIMEOUT,60.021762,418,212,212,17116
flat100-5.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-5.cnf,vsids,SAT,17.582026,109,46,46,3560
flat100-50.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-50.cnf,baseline,TIMEOUT,60.457975,330,201,201,17881
flat100-50.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-50.cnf,vsids,SAT,28.450857,169,81,81,7573
flat100-51.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-51.cnf,baseline,TIMEOUT,60.062332,416,223,223,18779
flat100-51.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-51.cnf,vsids,TIMEOUT,60.004879,323,166,166,14771
flat100-52.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-52.cnf,baseline,SAT,37.280144,232,108,108,9836
flat100-52.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-52.cnf,vsids,TIMEOUT,60.05346,371,198,198,16723
flat100-53.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-53.cnf,baseline,SAT,20.8542,135,58,58,5238
flat100-53.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-53.cnf,vsids,SAT,14.61238,85,32,32,3491
flat100-54.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-54.cnf,baseline,TIMEOUT,60.116492,305,151,151,12835
flat100-54.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-54.cnf,vsids,TIMEOUT,60.152704,261,161,161,12863
flat100-55.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-55.cnf,baseline,TIMEOUT,60.011837,516,232,232,18861
flat100-55.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-55.cnf,vsids,SAT,6.898531,50,14,14,1054
flat100-56.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-56.cnf,baseline,SAT,12.68126,76,31,31,2712
flat100-56.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-56.cnf,vsids,TIMEOUT,60.196594,323,174,174,16214
flat100-57.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-57.cnf,baseline,SAT,11.247933,62,27,27,2807
flat100-57.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-57.cnf,vsids,SAT,33.836159,177,101,101,8681
flat100-58.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-58.cnf,baseline,TIMEOUT,60.205233,446,219,219,17176
flat100-58.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-58.cnf,vsids,SAT,17.022461,132,44,44,3863
flat100-59.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-59.cnf,baseline,TIMEOUT,60.989108,431,205,205,18018
flat100-59.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-59.cnf,vsids,TIMEOUT,60.040349,396,199,199,17741
flat100-6.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-6.cnf,baseline,SAT,13.098944,76,29,29,2275
flat100-6.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-6.cnf,vsids,TIMEOUT,60.105715,329,192,192,16694
flat100-60.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-60.cnf,baseline,TIMEOUT,60.01981,296,154,154,13707
flat100-60.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-60.cnf,vsids,TIMEOUT,60.191935,338,182,182,15651
flat100-61.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-61.cnf,baseline,SAT,54.317544,301,139,139,12045
flat100-61.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-61.cnf,vsids,SAT,13.915062,85,26,26,2349
flat100-62.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-62.cnf,baseline,SAT,26.390025,154,65,65,6007
flat100-62.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-62.cnf,vsids,TIMEOUT,60.094545,415,199,199,16084
flat100-63.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-63.cnf,baseline,SAT,19.41124,100,47,47,4885
flat100-63.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-63.cnf,vsids,SAT,20.934667,141,57,57,4518
flat100-64.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-64.cnf,baseline,TIMEOUT,60.301441,313,183,183,15820
flat100-64.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-64.cnf,vsids,TIMEOUT,60.243401,369,173,173,14691
flat100-65.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-65.cnf,baseline,TIMEOUT,60.065647,291,157,157,13412
flat100-65.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-65.cnf,vsids,SAT,25.910705,148,72,72,7391
flat100-66.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-66.cnf,baseline,TIMEOUT,60.248072,378,209,209,16753
flat100-66.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-66.cnf,vsids,SAT,35.695133,217,115,115,8981
flat100-67.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-67.cnf,baseline,TIMEOUT,60.031051,268,139,139,12928
flat100-67.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-67.cnf,vsids,TIMEOUT,60.011634,205,136,136,12662
flat100-68.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-68.cnf,baseline,SAT,37.880229,273,129,129,10981
flat100-68.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-68.cnf,vsids,SAT,16.957423,133,52,52,4985
flat100-69.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-69.cnf,baseline,TIMEOUT,60.051545,330,175,175,15973
flat100-69.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-69.cnf,vsids,SAT,25.217155,106,52,52,4635
flat100-7.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-7.cnf,baseline,TIMEOUT,60.004157,329,184,184,16582
flat100-7.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-7.cnf,vsids,TIMEOUT,60.097437,299,165,165,14814
flat100-70.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-70.cnf,baseline,SAT,11.924142,93,30,30,3218
flat100-70.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-70.cnf,vsids,SAT,35.255073,186,99,99,8621
flat100-71.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-71.cnf,baseline,SAT,7.848838,47,12,12,1128
flat100-71.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-71.cnf,vsids,SAT,42.076133,285,125,125,10580
flat100-72.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-72.cnf,baseline,SAT,27.840096,194,87,87,6609
flat100-72.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-72.cnf,vsids,TIMEOUT,60.035015,429,221,221,16225
flat100-73.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-73.cnf,baseline,SAT,50.287093,267,135,135,12370
flat100-73.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-73.cnf,vsids,TIMEOUT,60.002716,367,197,197,17724
flat100-74.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-74.cnf,baseline,TIMEOUT,60.191669,430,206,206,17098
flat100-74.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-74.cnf,vsids,SAT,5.847194,36,6,6,750
flat100-75.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-75.cnf,baseline,TIMEOUT,60.023607,325,189,189,16062
flat100-75.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-75.cnf,vsids,TIMEOUT,60.272549,297,176,176,14955
flat100-76.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-76.cnf,baseline,SAT,12.805551,99,38,38,3335
flat100-76.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-76.cnf,vsids,SAT,17.514591,120,55,55,5360
flat100-77.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-77.cnf,baseline,SAT,38.69257,280,123,123,10157
flat100-77.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-77.cnf,vsids,SAT,37.130412,281,121,121,9251
flat100-78.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-78.cnf,baseline,TIMEOUT,60.151995,406,214,214,17273
flat100-78.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-78.cnf,vsids,SAT,14.032999,99,36,36,3147
flat100-79.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-79.cnf,baseline,SAT,14.854761,107,40,40,4048
flat100-79.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-79.cnf,vsids,SAT,26.019673,143,71,71,6763
flat100-8.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-8.cnf,baseline,TIMEOUT,60.064887,357,196,196,17354
flat100-8.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-8.cnf,vsids,TIMEOUT,60.090192,309,191,191,16683
flat100-80.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-80.cnf,baseline,SAT,13.996416,95,38,38,3799
flat100-80.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-80.cnf,vsids,SAT,35.217247,164,99,99,8358
flat100-81.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-81.cnf,baseline,TIMEOUT,60.18234,367,183,183,15864
flat100-81.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-81.cnf,vsids,TIMEOUT,60.017139,438,201,201,15854
flat100-82.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-82.cnf,baseline,TIMEOUT,60.158069,425,202,202,16356
flat100-82.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-82.cnf,vsids,TIMEOUT,60.137586,372,186,186,16479
flat100-83.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-83.cnf,baseline,TIMEOUT,60.029848,333,172,172,14936
flat100-83.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-83.cnf,vsids,TIMEOUT,60.052431,392,184,184,16619
flat100-84.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-84.cnf,baseline,SAT,39.069897,199,116,116,11501
flat100-84.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-84.cnf,vsids,SAT,3.811877,24,1,1,328
flat100-85.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-85.cnf,baseline,SAT,5.287348,37,6,6,592
flat100-85.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-85.cnf,vsids,SAT,6.061618,40,6,6,859
flat100-86.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-86.cnf,baseline,SAT,40.99897,263,128,128,11011
flat100-86.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-86.cnf,vsids,SAT,18.660772,124,52,52,4459
flat100-87.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-87.cnf,baseline,SAT,21.929568,196,66,66,5652
flat100-87.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-87.cnf,vsids,SAT,32.471888,239,120,120,10748
flat100-88.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-88.cnf,baseline,TIMEOUT,60.01077,346,191,191,15781
flat100-88.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-88.cnf,vsids,SAT,16.355852,117,51,51,4523
flat100-89.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-89.cnf,baseline,SAT,41.27319,268,134,134,9960
flat100-89.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-89.cnf,vsids,SAT,10.394822,78,26,26,2344
flat100-9.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-9.cnf,baseline,SAT,33.088634,179,82,82,7185
flat100-9.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-9.cnf,vsids,TIMEOUT,60.176482,340,177,177,15659
flat100-90.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-90.cnf,baseline,TIMEOUT,60.391808,328,178,178,14537
flat100-90.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-90.cnf,vsids,SAT,48.519382,240,116,116,11129
flat100-91.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-91.cnf,baseline,SAT,5.687905,44,9,9,945
flat100-91.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-91.cnf,vsids,SAT,26.696301,157,77,77,7472
flat100-92.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-92.cnf,baseline,TIMEOUT,60.010375,418,210,210,17315
flat100-92.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-92.cnf,vsids,TIMEOUT,60.002205,390,199,199,16566
flat100-93.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-93.cnf,baseline,SAT,24.539624,139,64,64,5891
flat100-93.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-93.cnf,vsids,TIMEOUT,60.067892,281,155,155,14482
flat100-94.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-94.cnf,baseline,TIMEOUT,60.168546,408,209,209,16419
flat100-94.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-94.cnf,vsids,SAT,15.210735,106,33,33,2948
flat100-95.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-95.cnf,baseline,SAT,14.509632,105,46,46,3527
flat100-95.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-95.cnf,vsids,TIMEOUT,60.086065,344,175,175,14506
flat100-96.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-96.cnf,baseline,TIMEOUT,60.141438,338,193,193,16831
flat100-96.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-96.cnf,vsids,SAT,38.623145,290,125,125,10857
flat100-97.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-97.cnf,baseline,TIMEOUT,60.026558,329,174,174,15963
flat100-97.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-97.cnf,vsids,TIMEOUT,60.113814,380,209,209,17070
flat100-98.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-98.cnf,baseline,SAT,12.012457,93,30,30,2641
flat100-98.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-98.cnf,vsids,SAT,19.319684,122,56,56,5072
flat100-99.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-99.cnf,baseline,TIMEOUT,60.034824,424,210,210,18180
flat100-99.cnf,C:\Users\Alkizar\Downloads\flat100-239\flat100-99.cnf,vsids,SAT,13.681343,89,30,30,2960
