file,path,heuristic,status,runtime_sec,decisions,conflicts,learned_clauses,propagations
flat30-20.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-20.cnf,vsids,SAT,0.117947,9,0,0,81
flat30-21.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-21.cnf,baseline,SAT,0.833326,49,25,25,933
flat30-21.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-21.cnf,vsids,SAT,0.279336,25,7,7,307
flat30-22.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-22.cnf,baseline,SAT,0.113314,13,0,0,77
flat30-22.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-22.cnf,vsids,SAT,0.178388,16,2,2,138
flat30-23.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-23.cnf,baseline,SAT,0.196642,17,1,1,99
flat30-23.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-23.cnf,vsids,SAT,0.174124,14,1,1,128
flat30-24.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-24.cnf,baseline,SAT,0.155926,12,1,1,106
flat30-24.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-24.cnf,vsids,SAT,0.129206,12,3,3,165
flat30-25.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-25.cnf,baseline,SAT,0.269827,23,9,9,367
flat30-25.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-25.cnf,vsids,SAT,0.113254,10,2,2,148
flat30-26.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-26.cnf,baseline,SAT,0.149532,16,0,0,74
flat30-26.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-26.cnf,vsids,SAT,0.127488,10,1,1,102
flat30-27.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-27.cnf,baseline,SAT,0.129491,12,0,0,78
flat30-27.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-27.cnf,vsids,SAT,0.142886,12,2,2,138
flat30-28.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-28.cnf,baseline,SAT,0.153881,14,2,2,125
flat30-28.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-28.cnf,vsids,SAT,0.156489,14,0,0,76
flat30-29.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-29.cnf,baseline,SAT,0.140958,11,1,1,95
flat30-29.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-29.cnf,vsids,SAT,0.110877,10,0,0,80
flat30-3.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-3.cnf,baseline,SAT,0.133241,13,0,0,77
flat30-3.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-3.cnf,vsids,SAT,0.148349,17,1,1,119
flat30-30.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-30.cnf,baseline,SAT,0.124439,12,0,0,78
flat30-30.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-30.cnf,vsids,SAT,0.777433,52,25,25,1039
flat30-31.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-31.cnf,baseline,SAT,0.171906,13,1,1,112
flat30-31.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-31.cnf,vsids,SAT,0.256906,18,3,3,156
flat30-32.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-32.cnf,baseline,SAT,0.287676,35,12,12,354
flat30-32.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-32.cnf,vsids,SAT,0.180528,12,0,0,78
flat30-33.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-33.cnf,baseline,SAT,0.16118,15,1,1,117
flat30-33.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-33.cnf,vsids,SAT,0.196578,13,2,2,166
flat30-34.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-34.cnf,baseline,SAT,0.120411,12,0,0,78
flat30-34.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-34.cnf,vsids,SAT,0.189206,15,3,3,174
flat30-35.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-35.cnf,baseline,SAT,0.140862,14,0,0,76
flat30-35.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-35.cnf,vsids,SAT,0.149813,8,1,1,146
flat30-36.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-36.cnf,baseline,SAT,0.126693,13,0,0,77
flat30-36.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-36.cnf,vsids,SAT,0.172148,15,3,3,175
flat30-37.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-37.cnf,baseline,SAT,0.291575,21,7,7,363
flat30-37.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-37.cnf,vsids,SAT,0.145862,12,0,0,78
flat30-38.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-38.cnf,baseline,SAT,0.107855,11,0,0,79
flat30-38.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-38.cnf,vsids,SAT,0.159834,10,0,0,80
flat30-39.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-39.cnf,baseline,SAT,0.216359,20,4,4,167
flat30-39.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-39.cnf,vsids,SAT,0.207049,15,2,2,139
flat30-4.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-4.cnf,baseline,SAT,0.168311,14,2,2,124
flat30-4.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-4.cnf,vsids,SAT,0.213083,13,2,2,98
flat30-40.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-40.cnf,baseline,SAT,0.086162,8,0,0,82
flat30-40.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-40.cnf,vsids,SAT,0.16301,9,2,2,128
flat30-41.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-41.cnf,baseline,SAT,0.323711,29,5,5,195
flat30-41.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-41.cnf,vsids,SAT,0.138369,11,0,0,79
flat30-42.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-42.cnf,baseline,SAT,0.162086,15,1,1,86
flat30-42.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-42.cnf,vsids,SAT,0.154313,12,0,0,78
flat30-43.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-43.cnf,baseline,SAT,0.3179,30,12,12,441
flat30-43.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-43.cnf,vsids,SAT,0.144495,12,0,0,78
flat30-44.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-44.cnf,baseline,SAT,0.153993,13,1,1,88
flat30-44.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-44.cnf,vsids,SAT,0.150232,10,2,2,149
flat30-45.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-45.cnf,baseline,SAT,0.198962,19,3,3,140
flat30-45.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-45.cnf,vsids,SAT,0.188852,15,3,3,182
flat30-46.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-46.cnf,baseline,SAT,0.257964,20,6,6,257
flat30-46.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-46.cnf,vsids,SAT,0.110003,8,0,0,82
flat30-47.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-47.cnf,baseline,SAT,0.170456,16,1,1,85
flat30-47.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-47.cnf,vsids,SAT,0.164962,12,1,1,102
flat30-48.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-48.cnf,baseline,SAT,0.112846,9,1,1,118
flat30-48.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-48.cnf,vsids,SAT,0.122097,10,0,0,80
flat30-49.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-49.cnf,baseline,SAT,0.121141,15,0,0,75
flat30-49.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-49.cnf,vsids,SAT,0.101461,9,0,0,81
flat30-5.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-5.cnf,baseline,SAT,0.144848,15,0,0,75
flat30-5.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-5.cnf,vsids,SAT,0.146488,11,2,2,112
flat30-50.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-50.cnf,baseline,SAT,0.128855,12,0,0,78
flat30-50.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-50.cnf,vsids,SAT,0.298598,17,7,7,302
flat30-51.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-51.cnf,baseline,SAT,0.20079,19,1,1,93
flat30-51.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-51.cnf,vsids,SAT,0.147738,12,0,0,78
flat30-52.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-52.cnf,baseline,SAT,0.186916,17,1,1,110
flat30-52.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-52.cnf,vsids,SAT,0.188336,14,1,1,100
flat30-53.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-53.cnf,baseline,SAT,0.165407,13,2,2,152
flat30-53.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-53.cnf,vsids,SAT,0.095335,8,0,0,82
flat30-54.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-54.cnf,baseline,SAT,0.2085,16,3,3,196
flat30-54.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-54.cnf,vsids,SAT,0.161871,17,2,2,138
flat30-55.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-55.cnf,baseline,SAT,0.339275,26,8,8,304
flat30-55.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-55.cnf,vsids,SAT,0.168294,14,3,3,154
flat30-56.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-56.cnf,baseline,SAT,0.15975,17,0,0,73
flat30-56.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-56.cnf,vsids,SAT,0.143935,12,0,0,78
flat30-57.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-57.cnf,baseline,SAT,0.153327,11,2,2,156
flat30-57.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-57.cnf,vsids,SAT,0.238935,21,5,5,163
flat30-58.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-58.cnf,baseline,SAT,0.101464,10,0,0,80
flat30-58.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-58.cnf,vsids,SAT,0.143766,11,0,0,79
flat30-59.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-59.cnf,baseline,SAT,0.25722,20,3,3,178
flat30-59.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-59.cnf,vsids,SAT,0.207151,16,4,4,203
flat30-6.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-6.cnf,baseline,SAT,0.236606,19,4,4,215
flat30-6.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-6.cnf,vsids,SAT,0.244236,28,5,5,236
flat30-60.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-60.cnf,baseline,SAT,0.116907,12,1,1,104
flat30-60.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-60.cnf,vsids,SAT,0.121907,7,1,1,121
flat30-61.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-61.cnf,baseline,SAT,0.123126,13,0,0,77
flat30-61.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-61.cnf,vsids,SAT,0.177111,10,2,2,115
flat30-62.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-62.cnf,baseline,SAT,0.184128,18,2,2,143
flat30-62.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-62.cnf,vsids,SAT,0.226243,16,5,5,183
flat30-63.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-63.cnf,baseline,SAT,0.09427,11,0,0,79
flat30-63.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-63.cnf,vsids,SAT,0.135328,10,1,1,91
flat30-64.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-64.cnf,baseline,SAT,0.15321,15,0,0,75
flat30-64.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-64.cnf,vsids,SAT,0.104413,7,1,1,101
flat30-65.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-65.cnf,baseline,SAT,0.173638,17,2,2,147
flat30-65.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-65.cnf,vsids,SAT,0.210432,13,2,2,125
flat30-66.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-66.cnf,baseline,SAT,0.159749,14,1,1,91
flat30-66.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-66.cnf,vsids,SAT,0.317674,21,7,7,392
flat30-67.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-67.cnf,baseline,SAT,0.157007,15,0,0,75
flat30-67.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-67.cnf,vsids,SAT,0.141938,10,2,2,129
flat30-68.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-68.cnf,baseline,SAT,0.204901,15,5,5,272
flat30-68.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-68.cnf,vsids,SAT,0.119156,9,0,0,81
flat30-69.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-69.cnf,baseline,SAT,0.124796,11,0,0,79
flat30-69.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-69.cnf,vsids,SAT,0.140804,9,0,0,81
flat30-7.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-7.cnf,baseline,SAT,0.200858,20,4,4,180
flat30-7.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-7.cnf,vsids,SAT,0.193448,15,1,1,120
flat30-70.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-70.cnf,baseline,SAT,0.115021,13,0,0,77
flat30-70.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-70.cnf,vsids,SAT,0.115726,9,0,0,81
flat30-71.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-71.cnf,baseline,SAT,0.134295,14,2,2,148
flat30-71.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-71.cnf,vsids,SAT,0.123175,9,0,0,81
flat30-72.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-72.cnf,baseline,SAT,0.082765,10,1,1,123
flat30-72.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-72.cnf,vsids,SAT,0.224815,17,2,2,108
flat30-73.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-73.cnf,baseline,SAT,0.125814,12,1,1,99
flat30-73.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-73.cnf,vsids,SAT,0.106209,6,0,0,84
flat30-74.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-74.cnf,baseline,SAT,0.34934,32,9,9,337
flat30-74.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-74.cnf,vsids,SAT,0.267933,20,8,8,286
flat30-75.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-75.cnf,baseline,SAT,0.1942,16,4,4,201
flat30-75.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-75.cnf,vsids,SAT,0.153495,12,0,0,78
flat30-76.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-76.cnf,baseline,SAT,0.131631,16,0,0,74
flat30-76.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-76.cnf,vsids,SAT,0.263621,23,3,3,182
flat30-77.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-77.cnf,baseline,SAT,0.377521,29,10,10,415
flat30-77.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-77.cnf,vsids,SAT,0.120144,9,0,0,81
flat30-78.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-78.cnf,baseline,SAT,0.211663,22,7,7,319
flat30-78.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-78.cnf,vsids,SAT,0.19182,15,3,3,173
flat30-79.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-79.cnf,baseline,SAT,0.098351,10,0,0,80
flat30-79.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-79.cnf,vsids,SAT,0.217813,14,3,3,181
flat30-8.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-8.cnf,baseline,SAT,0.157466,16,1,1,116
flat30-8.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-8.cnf,vsids,SAT,0.20099,13,3,3,162
flat30-80.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-80.cnf,baseline,SAT,0.135095,17,1,1,114
flat30-80.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-80.cnf,vsids,SAT,0.113511,10,0,0,80
flat30-81.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-81.cnf,baseline,SAT,0.109456,10,1,1,100
flat30-81.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-81.cnf,vsids,SAT,0.141341,9,1,1,118
flat30-82.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-82.cnf,baseline,SAT,0.136997,12,0,0,78
flat30-82.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-82.cnf,vsids,SAT,0.149071,11,0,0,79
flat30-83.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-83.cnf,baseline,SAT,0.175734,21,4,4,245
flat30-83.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-83.cnf,vsids,SAT,0.206524,14,4,4,264
flat30-84.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-84.cnf,baseline,SAT,0.174787,21,4,4,167
flat30-84.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-84.cnf,vsids,SAT,0.220066,21,2,2,116
flat30-85.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-85.cnf,baseline,SAT,0.236063,20,4,4,242
flat30-85.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-85.cnf,vsids,SAT,0.173093,15,1,1,117
flat30-86.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-86.cnf,baseline,SAT,0.114728,12,0,0,78
flat30-86.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-86.cnf,vsids,SAT,0.197248,16,4,4,219
flat30-87.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-87.cnf,baseline,SAT,0.15326,16,1,1,101
flat30-87.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-87.cnf,vsids,SAT,0.147395,13,0,0,77
flat30-88.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-88.cnf,baseline,SAT,0.119024,15,1,1,93
flat30-88.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-88.cnf,vsids,SAT,0.206594,16,3,3,187
flat30-89.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-89.cnf,baseline,SAT,0.157381,17,0,0,73
flat30-89.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-89.cnf,vsids,SAT,0.140898,12,1,1,112
flat30-9.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-9.cnf,baseline,SAT,0.273783,16,4,4,229
flat30-9.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-9.cnf,vsids,SAT,0.124851,8,1,1,106
flat30-90.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-90.cnf,baseline,SAT,0.219463,20,4,4,180
flat30-90.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-90.cnf,vsids,SAT,0.269309,20,6,6,236
flat30-91.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-91.cnf,baseline,SAT,0.145419,12,2,2,166
flat30-91.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-91.cnf,vsids,SAT,0.153635,9,1,1,100
flat30-92.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-92.cnf,baseline,SAT,0.142828,14,2,2,137
flat30-92.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-92.cnf,vsids,SAT,0.167191,12,2,2,149
flat30-93.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-93.cnf,baseline,SAT,0.16737,15,2,2,135
flat30-93.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-93.cnf,vsids,SAT,0.331285,29,7,7,262
flat30-94.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-94.cnf,baseline,SAT,0.145888,15,3,3,145
flat30-94.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-94.cnf,vsids,SAT,0.086313,5,0,0,85
flat30-95.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-95.cnf,baseline,SAT,0.338712,24,8,8,304
flat30-95.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-95.cnf,vsids,SAT,0.104878,7,0,0,83
flat30-96.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-96.cnf,baseline,SAT,0.208536,17,2,2,112
flat30-96.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-96.cnf,vsids,SAT,0.095128,9,0,0,81
flat30-97.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-97.cnf,baseline,SAT,0.119799,13,2,2,132
flat30-97.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-97.cnf,vsids,SAT,0.183501,11,5,5,199
flat30-98.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-98.cnf,baseline,SAT,0.164836,15,1,1,120
flat30-98.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-98.cnf,vsids,SAT,0.1896,19,0,0,71
flat30-99.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-99.cnf,baseline,SAT,0.114566,14,1,1,116
flat30-99.cnf,C:\Users\Alkizar\Downloads\flat30-60\flat30-99.cnf,vsids,SAT,0.165854,12,3,3,151
