file,path,heuristic,status,runtime_sec,decisions,conflicts,learned_clauses,propagations
uf20-0117.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0117.cnf,baseline,SAT,0.012187,11,7,0,78
uf20-0117.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0117.cnf,vsids,SAT,0.018149,14,12,0,131
uf20-0118.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0118.cnf,baseline,SAT,0.005215,5,2,0,27
uf20-0118.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0118.cnf,vsids,SAT,0.019964,18,13,0,140
uf20-0119.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0119.cnf,baseline,SAT,0.005853,7,0,0,13
uf20-0119.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0119.cnf,vsids,SAT,0.015078,16,10,0,106
uf20-012.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-012.cnf,baseline,SAT,0.005157,5,0,0,15
uf20-012.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-012.cnf,vsids,SAT,0.004213,4,1,0,27
uf20-0120.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0120.cnf,baseline,SAT,0.009126,8,2,0,30
uf20-0120.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0120.cnf,vsids,SAT,0.017325,16,11,0,117
uf20-0121.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0121.cnf,baseline,SAT,0.013637,14,8,0,94
uf20-0121.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0121.cnf,vsids,SAT,0.009388,8,4,0,46
uf20-0122.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0122.cnf,baseline,SAT,0.009511,11,6,0,67
uf20-0122.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0122.cnf,vsids,SAT,0.011575,12,8,0,90
uf20-0123.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0123.cnf,baseline,SAT,0.003702,3,1,0,22
uf20-0123.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0123.cnf,vsids,SAT,0.006116,6,3,0,33
uf20-0124.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0124.cnf,baseline,SAT,0.006726,8,0,0,12
uf20-0124.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0124.cnf,vsids,SAT,0.005344,6,1,0,23
uf20-0125.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0125.cnf,baseline,SAT,0.012755,12,9,0,109
uf20-0125.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0125.cnf,vsids,SAT,0.009135,9,5,0,38
uf20-0126.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0126.cnf,baseline,SAT,0.016039,19,11,0,115
uf20-0126.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0126.cnf,vsids,SAT,0.014742,13,8,0,93
uf20-0127.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0127.cnf,baseline,SAT,0.010138,12,4,0,54
uf20-0127.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0127.cnf,vsids,SAT,0.012318,15,8,0,64
uf20-0128.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0128.cnf,baseline,SAT,0.024065,24,18,0,153
uf20-0128.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0128.cnf,vsids,SAT,0.004329,4,0,0,16
uf20-0129.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0129.cnf,baseline,SAT,0.011844,11,7,0,68
uf20-0129.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0129.cnf,vsids,SAT,0.005239,6,0,0,14
uf20-013.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-013.cnf,baseline,SAT,0.007657,7,3,0,42
uf20-013.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-013.cnf,vsids,SAT,0.011526,9,6,0,74
uf20-0130.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0130.cnf,baseline,SAT,0.012505,12,10,0,102
uf20-0130.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0130.cnf,vsids,SAT,0.009838,9,5,0,55
uf20-0131.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0131.cnf,baseline,SAT,0.00613,9,2,0,26
uf20-0131.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0131.cnf,vsids,SAT,0.00556,8,0,0,13
uf20-0132.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0132.cnf,baseline,SAT,0.017289,16,12,0,105
uf20-0132.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0132.cnf,vsids,SAT,0.019279,14,13,0,147
uf20-0133.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0133.cnf,baseline,SAT,0.007645,8,4,0,59
uf20-0133.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0133.cnf,vsids,SAT,0.005892,6,1,0,22
uf20-0134.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0134.cnf,baseline,SAT,0.004852,7,2,0,24
uf20-0134.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0134.cnf,vsids,SAT,0.006958,7,1,0,29
uf20-0135.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0135.cnf,baseline,SAT,0.015073,19,12,0,105
uf20-0135.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0135.cnf,vsids,SAT,0.008276,7,3,0,42
uf20-0136.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0136.cnf,baseline,SAT,0.018913,21,14,0,114
uf20-0136.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0136.cnf,vsids,SAT,0.006822,6,3,0,35
uf20-0137.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0137.cnf,baseline,SAT,0.007965,10,2,0,21
uf20-0137.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0137.cnf,vsids,SAT,0.007507,6,2,0,23
uf20-0138.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0138.cnf,baseline,SAT,0.015462,16,10,0,100
uf20-0138.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0138.cnf,vsids,SAT,0.023156,21,17,0,152
uf20-0139.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0139.cnf,baseline,SAT,0.006872,7,0,0,13
uf20-0139.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0139.cnf,vsids,SAT,0.012549,13,7,0,79
uf20-014.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-014.cnf,baseline,SAT,0.011714,10,6,0,70
uf20-014.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-014.cnf,vsids,SAT,0.013557,12,6,0,60
uf20-0140.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0140.cnf,baseline,SAT,0.004577,4,2,0,36
uf20-0140.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0140.cnf,vsids,SAT,0.008521,9,4,0,51
uf20-0141.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0141.cnf,baseline,SAT,0.023123,20,15,0,120
uf20-0141.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0141.cnf,vsids,SAT,0.012431,11,9,0,102
uf20-0142.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0142.cnf,baseline,SAT,0.008497,10,2,0,32
uf20-0142.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0142.cnf,vsids,SAT,0.01034,11,8,0,68
uf20-0143.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0143.cnf,baseline,SAT,0.005081,6,0,0,15
uf20-0143.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0143.cnf,vsids,SAT,0.011553,16,9,0,77
uf20-0144.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0144.cnf,baseline,SAT,0.008804,10,2,0,27
uf20-0144.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0144.cnf,vsids,SAT,0.008085,7,4,0,47
uf20-0145.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0145.cnf,baseline,SAT,0.003778,4,0,0,17
uf20-0145.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0145.cnf,vsids,SAT,0.02055,21,16,0,173
uf20-0146.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0146.cnf,baseline,SAT,0.008388,9,5,0,58
uf20-0146.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0146.cnf,vsids,SAT,0.010329,9,3,0,31
uf20-0147.cnf,C:/Users/Alkizar/Downloads/uf20-91/uf20-0147.cnf,baseline,SAT,0.019597,16,12,0,117
